"id","movie_id","genre_id"
"1661","1013","8"
"1662","1014","4"
"1663","1014","5"
"1664","1014","8"
"1665","1015","2"
"1666","1015","4"
"1667","1016","4"
"1668","1016","5"
"1669","1017","2"
"1670","1017","4"
"1671","1018","4"
"1672","1018","5"
"1673","1018","13"
"1674","1019","2"
"1675","1019","4"
"1676","1019","9"
"1677","1019","15"
"1678","1020","5"
"1679","1021","4"
"1680","1021","5"
"1681","1022","3"
"1682","1022","4"
"1683","1022","12"
"1684","1023","3"
"1685","1023","4"
"1686","1024","3"
"1687","1024","4"
"1688","1024","12"
"1689","1025","3"
"1690","1025","4"
"1691","1026","4"
"1692","1026","8"
"1693","1027","8"
"1694","1028","4"
"1695","1028","5"
"1696","1028","12"
"1697","1029","3"
"1698","1029","4"
"1699","1029","12"
"1700","1030","2"
"1701","1030","3"
"1702","1030","4"
"1703","1030","12"
"1704","1031","2"
"1705","1031","4"
"1706","1031","12"
"1707","1032","3"
"1708","1032","4"
"1709","1032","12"
"1710","1033","3"
"1711","1033","4"
"1712","1034","6"
"1713","1035","12"
"1714","1036","1"
"1715","1036","16"
"1716","1037","1"
"1717","1037","15"
"1718","1037","16"
"1719","1038","8"
"1720","1039","7"
"1721","1040","8"
"1722","1041","8"
"1723","1042","5"
"1724","1043","8"
"1725","1043","14"
"1726","1044","8"
"1727","1045","5"
"1728","1045","8"
"1729","1046","8"
"1730","1046","14"
"1731","1047","1"
"1732","1047","16"
"1733","1049","1"
"1734","1049","2"
"1735","1050","7"
"1736","1050","8"
"1737","1051","8"
"1738","1052","8"
"1739","1053","6"
"1740","1053","8"
"1741","1054","8"
"1742","1055","16"
"1743","1056","8"
"1744","1057","5"
"1745","1057","12"
"1746","1057","14"
"1747","1058","8"
"1748","1059","8"
"1749","1059","14"
"1750","1060","5"
"1751","1060","8"
"1752","1061","6"
"1753","1061","8"
"1754","1062","8"
"1755","1063","8"
"1756","1064","3"
"1757","1064","4"
"1758","1064","5"
"1759","1065","13"
"1760","1066","5"
"1761","1066","12"
"1762","1066","14"
"1763","1067","5"
"1764","1067","12"
"1765","1067","14"
"1766","1068","6"
"1767","1068","10"
"1768","1069","10"
"1769","1069","16"
"1770","1070","2"
"1771","1071","14"
"1772","1071","17"
"1773","1073","2"
"1774","1073","4"
"1775","1073","5"
"1776","1073","9"
"1777","1075","5"
"1778","1076","16"
"1779","1077","5"
"1780","1077","15"
"1781","1078","5"
"1782","1078","17"
"1783","1079","5"
"1784","1080","5"
"1785","1081","5"
"1786","1081","12"
"1787","1082","8"
"1788","1083","5"
"1789","1083","12"
"1790","1084","6"
"1791","1084","8"
"1792","1085","2"
"1793","1085","8"
"1794","1086","13"
"1795","1086","16"
"1796","1087","12"
"1797","1088","12"
"1798","1088","14"
"1799","1089","6"
"1800","1089","16"
"1801","1090","8"
"1802","1090","17"
"1803","1091","5"
"1804","1092","13"
"1805","1092","16"
"1806","1093","8"
"1807","1093","12"
"1808","1094","8"
"1809","1094","14"
"1810","1094","17"
"1811","1095","8"
"1812","1096","8"
"1813","1097","4"
"1814","1097","8"
"1815","1097","9"
"1816","1097","15"
"1817","1098","5"
"1818","1099","8"
"1819","1100","1"
"1820","1100","14"
"1821","1101","1"
"1822","1101","14"
"1823","1102","1"
"1824","1103","8"
"1825","1104","8"
"1826","1105","11"
"1827","1106","7"
"1828","1107","5"
"1829","1108","7"
"1830","1109","8"
"1831","1110","1"
"1832","1111","7"
"1833","1112","1"
"1834","1112","8"
"1835","1113","5"
"1836","1114","8"
"1837","1115","5"
"1838","1115","8"
"1839","1116","8"
"1840","1117","8"
"1841","1118","2"
"1842","1118","18"
"1843","1119","8"
"1844","1120","8"
"1845","1121","8"
"1846","1122","7"
"1847","1123","7"
"1848","1124","8"
"1849","1125","5"
"1850","1126","5"
"1851","1126","9"
"1852","1127","1"
"1853","1127","2"
"1854","1127","15"
"1855","1127","16"
"1856","1128","11"
"1857","1129","1"
"1858","1129","2"
"1859","1129","15"
"1860","1129","16"
"1861","1130","11"
"1862","1131","8"
"1863","1132","8"
"1864","1133","5"
"1865","1133","8"
"1866","1134","1"
"1867","1134","8"
"1868","1135","5"
"1869","1136","5"
"1870","1137","14"
"1871","1138","7"
"1872","1139","8"
"1873","1140","8"
"1874","1141","8"
"1875","1142","8"
"1876","1143","5"
"1877","1144","7"
"1878","1145","7"
"1879","1146","5"
"1880","1146","8"
"1881","1147","7"
"1882","1148","3"
"1883","1148","5"
"1884","1149","7"
"1885","1149","8"
"1886","1150","8"
"1887","1151","3"
"1888","1151","5"
"1889","1151","16"
"1890","1152","6"
"1891","1152","10"
"1892","1152","16"
"1893","1153","10"
"1894","1154","10"
"1895","1155","8"
"1896","1156","8"
"1897","1157","8"
"1898","1158","5"
"1899","1159","14"
"1900","1160","5"
"1901","1161","8"
"1902","1162","5"
"1903","1163","8"
"1904","1164","8"
"1905","1165","8"
"1906","1165","16"
"1907","1166","5"
"1908","1167","5"
"1909","1168","11"
"1910","1169","7"
"1911","1170","1"
"1912","1171","5"
"1913","1172","5"
"1914","1172","8"
"1915","1172","14"
"1916","1173","8"
"1917","1174","5"
"1918","1175","5"
"1919","1175","15"
"1920","1176","8"
"1921","1177","8"
"1922","1178","8"
"1923","1178","17"
"1924","1179","6"
"1925","1179","8"
"1926","1179","10"
"1927","1180","5"
"1928","1181","1"
"1929","1183","8"
"1930","1183","14"
"1931","1183","17"
"1932","1184","5"
"1933","1184","17"
"1934","1185","8"
"1935","1186","8"
"1936","1187","8"
"1937","1188","5"
"1938","1188","14"
"1939","1189","7"
"1940","1190","8"
"1941","1191","7"
"1942","1192","7"
"1943","1193","8"
"1944","1194","5"
"1945","1196","1"
"1946","1196","2"
"1947","1196","8"
"1948","1196","15"
"1949","1196","17"
"1950","1197","1"
"1951","1197","2"
"1952","1197","5"
"1953","1197","14"
"1954","1198","1"
"1955","1198","2"
"1956","1199","15"
"1957","1200","1"
"1958","1200","15"
"1959","1200","16"
"1960","1200","17"
"1961","1201","1"
"1962","1201","18"
"1963","1202","5"
"1964","1203","8"
"1965","1204","2"
"1966","1204","17"
"1967","1205","1"
"1968","1205","3"
"1969","1205","4"
"1970","1205","15"
"1971","1205","16"
"1972","1205","17"
"1973","1206","15"
"1974","1207","8"
"1975","1208","8"
"1976","1208","17"
"1977","1209","18"
"1978","1210","1"
"1979","1210","2"
"1980","1210","14"
"1981","1210","15"
"1982","1210","17"
"1983","1211","5"
"1984","1211","8"
"1985","1211","14"
"1986","1212","13"
"1987","1212","16"
"1988","1213","6"
"1989","1213","8"
"1990","1214","1"
"1991","1214","11"
"1992","1214","15"
"1993","1214","16"
"1994","1215","1"
"1995","1215","2"
"1996","1215","5"
"1997","1215","11"
"1998","1215","15"
"1999","1216","2"
"2000","1216","14"
"2001","1217","8"
"2002","1217","17"
"2003","1218","1"
"2004","1218","16"
"2005","1219","11"
"2006","1219","16"
"2007","1220","1"
"2008","1220","5"
"2009","1220","12"
"2010","1221","1"
"2011","1221","6"
"2012","1221","8"
"2013","1222","1"
"2014","1222","8"
"2015","1222","17"
"2016","1223","3"
"2017","1223","5"
"2018","1224","8"
"2019","1224","17"
"2020","1225","8"
"2021","1226","5"
"2022","1226","14"
"2023","1227","6"
"2024","1227","8"
"2025","1227","16"
"2026","1228","8"
"2027","1230","5"
"2028","1230","14"
"2029","1231","8"
"2030","1232","13"
"2031","1232","15"
"2032","1233","1"
"2033","1233","8"
"2034","1233","17"
"2035","1234","5"
"2036","1234","6"
"2037","1235","5"
"2038","1236","5"
"2039","1236","8"
"2040","1237","8"
"2041","1238","5"
"2042","1240","1"
"2043","1240","15"
"2044","1240","16"
"2045","1241","5"
"2046","1241","11"
"2047","1242","1"
"2048","1242","8"
"2049","1242","17"
"2050","1243","5"
"2051","1243","8"
"2052","1244","5"
"2053","1244","8"
"2054","1244","14"
"2055","1245","8"
"2056","1246","8"
"2057","1247","8"
"2058","1247","14"
"2059","1248","6"
"2060","1248","10"
"2061","1248","16"
"2062","1249","16"
"2063","1250","8"
"2064","1250","17"
"2065","1251","8"
"2066","1252","10"
"2067","1252","13"
"2068","1252","16"
"2069","1253","8"
"2070","1253","15"
"2071","1254","2"
"2072","1255","5"
"2073","1255","11"
"2074","1256","5"
"2075","1256","17"
"2076","1257","5"
"2077","1258","11"
"2078","1259","2"
"2079","1259","5"
"2080","1259","8"
"2081","1260","6"
"2082","1260","10"
"2083","1260","16"
"2084","1261","1"
"2085","1261","2"
"2086","1261","5"
"2087","1261","11"
"2088","1262","2"
"2089","1262","17"
"2090","1263","8"
"2091","1263","17"
"2092","1264","1"
"2093","1264","8"
"2094","1264","13"
"2095","1264","14"
"2096","1264","16"
"2097","1265","5"
"2098","1265","14"
"2099","1266","18"
"2100","1267","10"
"2101","1267","16"
"2102","1268","8"
"2103","1269","5"
"2104","1269","13"
"2105","1269","16"
"2106","1270","5"
"2107","1270","15"
"2108","1271","8"
"2109","1272","8"
"2110","1272","17"
"2111","1273","5"
"2112","1273","8"
"2113","1274","2"
"2114","1274","3"
"2115","1274","15"
"2116","1274","16"
"2117","1275","1"
"2118","1275","2"
"2119","1276","5"
"2120","1276","8"
"2121","1277","1"
"2122","1277","8"
"2123","1277","14"
"2124","1278","5"
"2125","1278","11"
"2126","1279","5"
"2127","1279","8"
"2128","1280","8"
"2129","1281","5"
"2130","1282","3"
"2131","1282","4"
"2132","1282","12"
"2133","1283","18"
"2134","1284","10"
"2135","1284","13"
"2136","1285","5"
"2137","1286","8"
"2138","1286","14"
"2139","1287","1"
"2140","1287","2"
"2141","1287","8"
"2142","1288","5"
"2143","1288","8"
"2144","1288","12"
"2145","1289","7"
"2146","1289","17"
"2147","1290","8"
"2148","1290","14"
"2149","1291","1"
"2150","1291","2"
"2151","1292","5"
"2152","1293","8"
"2153","1294","5"
"2154","1294","17"
"2155","1295","8"
"2156","1296","8"
"2157","1296","14"
"2158","1297","5"
"2159","1298","8"
"2160","1298","12"
"2161","1298","17"
"2162","1299","8"
"2163","1299","17"
"2164","1300","8"
"2165","1301","15"
"2166","1302","8"
"2167","1303","2"
"2168","1304","1"
"2169","1304","5"
"2170","1304","18"
"2171","1305","8"
"2172","1306","8"
"2173","1306","15"
"2174","1307","5"
"2175","1307","14"
"2176","1308","5"
"2177","1309","8"
"2178","1309","14"
"2179","1310","7"
"2180","1311","5"
"2181","1312","8"
"2182","1313","6"
"2183","1314","14"
"2184","1315","7"
"2185","1316","8"
"2186","1317","5"
"2187","1318","5"
"2188","1318","8"
"2189","1319","7"
"2190","1320","1"
"2191","1320","11"
"2192","1320","15"
"2193","1320","16"
"2194","1321","11"
"2195","1322","11"
"2196","1323","11"
"2197","1324","11"
"2198","1325","11"
"2199","1326","11"
"2200","1327","11"
"2201","1328","11"
"2202","1329","11"
"2203","1330","5"
"2204","1330","11"
"2205","1331","11"
"2206","1332","11"
"2207","1332","16"
"2208","1333","11"
"2209","1334","11"
"2210","1334","15"
"2211","1335","1"
"2212","1335","11"
"2213","1336","11"
"2214","1337","11"
"2215","1339","11"
"2216","1339","14"
"2217","1340","11"
"2218","1341","11"
"2219","1342","11"
"2220","1343","16"
"2221","1344","10"
"2222","1344","16"
"2223","1345","11"
"2224","1346","11"
"2225","1347","11"
"2226","1348","11"
"2227","1349","11"
"2228","1350","11"
"2229","1351","8"
"2230","1352","6"
"2231","1352","16"
"2232","1353","5"
"2233","1353","14"
"2234","1354","8"
"2235","1355","11"
"2236","1355","16"
"2237","1356","1"
"2238","1356","2"
"2239","1356","15"
"2240","1357","8"
"2241","1357","14"
"2242","1358","8"
"2243","1358","16"
"2244","1359","2"
"2245","1359","4"
"2246","1359","5"
"2247","1360","8"
"2248","1361","7"
"2249","1362","8"
"2250","1363","8"
"2251","1364","1"
"2252","1365","8"
"2253","1366","8"
"2254","1367","4"
"2255","1367","5"
"2256","1368","8"
"2257","1369","8"
"2258","1369","16"
"2259","1370","1"
"2260","1370","16"
"2261","1371","1"
"2262","1371","2"
"2263","1371","15"
"2264","1372","1"
"2265","1372","2"
"2266","1372","15"
"2267","1373","1"
"2268","1373","2"
"2269","1373","15"
"2270","1374","1"
"2271","1374","2"
"2272","1374","15"
"2273","1375","1"
"2274","1375","2"
"2275","1375","15"
"2276","1376","1"
"2277","1376","2"
"2278","1376","15"
"2279","1377","1"
"2280","1377","2"
"2281","1377","5"
"2282","1377","6"
"2283","1378","1"
"2284","1378","5"
"2285","1378","18"
"2286","1379","1"
"2287","1379","5"
"2288","1379","18"
"2289","1380","5"
"2290","1380","12"
"2291","1380","14"
"2292","1381","5"
"2293","1381","12"
"2294","1381","14"
"2295","1382","1"
"2296","1382","8"
"2297","1383","1"
"2298","1383","15"
"2299","1384","8"
"2300","1385","1"
"2301","1386","18"
"2302","1387","1"
"2303","1387","11"
"2304","1388","1"
"2305","1388","11"
"2306","1389","1"
"2307","1389","11"
"2308","1390","5"
"2309","1391","1"
"2310","1391","5"
"2311","1391","15"
"2312","1391","17"
"2313","1392","5"
"2314","1392","8"
"2315","1393","8"
"2316","1393","14"
"2317","1394","5"
"2318","1395","5"
"2319","1395","8"
"2320","1396","6"
"2321","1396","8"
"2322","1396","15"
"2323","1397","8"
"2324","1398","14"
"2325","1398","17"
"2326","1399","8"
"2327","1400","8"
"2328","1401","8"
"2329","1404","6"
"2330","1404","8"
"2331","1405","3"
"2332","1405","5"
"2333","1406","8"
"2334","1407","11"
"2335","1407","16"
"2336","1408","1"
"2337","1408","14"
"2338","1408","17"
"2339","1409","5"
"2340","1409","14"
"2341","1410","5"
"2342","1410","8"
"2343","1411","8"
"2344","1412","8"
"2345","1413","8"
"2346","1414","5"
"2347","1415","6"
"2348","1415","8"
"2349","1415","14"
"2350","1416","8"
"2351","1416","12"
"2352","1417","8"
"2353","1419","8"
"2354","1420","7"
"2355","1421","7"
"2356","1422","13"
"2357","1422","16"
"2358","1423","8"
"2359","1424","1"
"2360","1425","5"
"2361","1426","4"
"2362","1427","16"
"2363","1428","8"
"2364","1429","1"
"2365","1430","16"
"2366","1431","1"
"2367","1431","5"
"2368","1432","1"
"2369","1433","5"
"2370","1433","11"
"2371","1434","1"
"2372","1436","5"
"2373","1437","8"
"2374","1438","1"
"2375","1438","16"
"2376","1439","5"
"2377","1440","5"
"2378","1441","5"
"2379","1441","14"
"2380","1442","8"
"2381","1443","7"
"2382","1444","5"
"2383","1445","5"
"2384","1445","17"
"2385","1446","5"
"2386","1447","6"
"2387","1448","7"
"2388","1449","5"
"2389","1450","17"
"2390","1453","5"
"2391","1453","14"
"2392","1454","5"
"2393","1455","5"
"2394","1455","14"
"2395","1456","5"
"2396","1457","5"
"2397","1457","14"
"2398","1458","14"
"2399","1459","13"
"2400","1459","16"
"2401","1460","4"
"2402","1460","5"
"2403","1460","13"
"2404","1461","5"
"2405","1462","7"
"2406","1463","5"
"2407","1463","14"
"2408","1464","13"
"2409","1465","8"
"2410","1466","6"
"2411","1466","8"
"2412","1467","5"
"2413","1467","8"
"2414","1468","5"
"2415","1468","14"
"2416","1470","7"
"2417","1471","8"
"2418","1472","6"
"2419","1472","16"
"2420","1473","1"
"2421","1473","5"
"2422","1473","6"
"2423","1473","8"
"2424","1474","4"
"2425","1474","5"
"2426","1475","14"
"2427","1476","5"
"2428","1476","8"
"2429","1477","14"
"2430","1479","1"
"2431","1479","14"
"2432","1479","16"
"2433","1480","1"
"2434","1480","8"
"2435","1480","16"
"2436","1482","5"
"2437","1482","8"
"2438","1483","8"
"2439","1483","16"
"2440","1484","13"
"2441","1485","5"
"2442","1486","8"
"2443","1487","8"
"2444","1487","12"
"2445","1488","1"
"2446","1488","8"
"2447","1488","16"
"2448","1488","17"
"2449","1489","3"
"2450","1489","4"
"2451","1489","12"
"2452","1490","5"
"2453","1493","14"
"2454","1494","5"
"2455","1495","1"
"2456","1495","2"
"2457","1495","4"
"2458","1496","8"
"2459","1496","14"
"2460","1497","1"
"2461","1498","8"
"2462","1498","14"
"2463","1499","1"
"2464","1499","2"
"2465","1499","16"
"2466","1500","5"
"2467","1500","6"
"2468","1501","6"
"2469","1502","14"
"2470","1503","5"
"2471","1504","8"
"2472","1507","8"
"2473","1507","17"
"2474","1508","8"
"2475","1509","8"
"2476","1510","8"
"2477","1511","5"
"2478","1513","5"
"2479","1514","14"
"2480","1515","8"
"2481","1515","16"
"2482","1516","5"
"2483","1517","5"
"2484","1518","1"
"2485","1518","16"
"2486","1519","8"
"2487","1520","14"
"2488","1522","8"
"2489","1523","1"
"2490","1523","6"
"2491","1523","14"
"2492","1524","8"
"2493","1525","1"
"2494","1525","2"
"2495","1525","4"
"2496","1525","9"
"2497","1526","5"
"2498","1527","1"
"2499","1527","15"
"2500","1528","5"
"2501","1529","8"
"2502","1531","8"
"2503","1532","5"
"2504","1533","8"
"2505","1534","8"
"2506","1535","8"
"2507","1535","14"
"2508","1537","5"
"2509","1538","2"
"2510","1538","4"
"2511","1539","5"
"2512","1539","6"
"2513","1541","5"
"2514","1541","14"
"2515","1542","5"
"2516","1542","8"
"2517","1542","14"
"2518","1543","8"
"2519","1544","1"
"2520","1544","2"
"2521","1544","15"
"2522","1544","16"
"2523","1545","8"
"2524","1546","5"
"2525","1547","4"
"2526","1547","8"
"2527","1548","8"
"2528","1549","8"
"2529","1549","14"
"2530","1550","5"
"2531","1550","14"
"2532","1551","2"
"2533","1551","4"
"2534","1551","8"
"2535","1552","1"
"2536","1552","2"
"2537","1552","16"
"2538","1553","5"
"2539","1554","8"
"2540","1554","14"
"2541","1555","8"
"2542","1556","1"
"2543","1556","14"
"2544","1556","16"
"2545","1557","8"
"2546","1558","5"
"2547","1559","8"
"2548","1561","5"
"2549","1562","1"
"2550","1562","2"
"2551","1562","6"
"2552","1563","8"
"2553","1564","5"
"2554","1564","14"
"2555","1565","5"
"2556","1565","16"
"2557","1566","2"
"2558","1566","3"
"2559","1566","4"
"2560","1566","5"
"2561","1566","12"
"2562","1567","8"
"2563","1568","6"
"2564","1568","8"
"2565","1568","13"
"2566","1569","5"
"2567","1569","14"
"2568","1570","15"
"2569","1571","5"
"2570","1571","14"
"2571","1572","8"
"2572","1573","1"
"2573","1573","15"
"2574","1573","16"
"2575","1574","14"
"2576","1575","8"
"2577","1577","8"
"2578","1578","6"
"2579","1579","8"
"2580","1580","1"
"2581","1580","2"
"2582","1580","5"
"2583","1580","15"
"2584","1581","5"
"2585","1582","2"
"2586","1582","4"
"2587","1583","4"
"2588","1583","9"
"2589","1584","8"
"2590","1584","15"
"2591","1585","5"
"2592","1586","1"
"2593","1586","8"
"2594","1586","17"
"2595","1587","1"
"2596","1587","2"
"2597","1588","4"
"2598","1588","5"
"2599","1589","6"
"2600","1589","8"
"2601","1589","13"
"2602","1590","1"
"2603","1590","13"
"2604","1590","15"
"2605","1590","16"
"2606","1591","1"
"2607","1591","2"
"2608","1591","15"
"2609","1591","16"
"2610","1592","4"
"2611","1592","5"
"2612","1593","5"
"2613","1593","14"
"2614","1594","8"
"2615","1595","2"
"2616","1595","4"
"2617","1595","8"
"2618","1596","8"
"2619","1597","1"
"2620","1597","13"
"2621","1597","14"
"2622","1597","16"
"2623","1598","6"
"2624","1598","8"
"2625","1598","16"
"2626","1599","1"
"2627","1600","8"
"2628","1600","14"
"2629","1601","6"
"2630","1601","8"
"2631","1601","10"
"2632","1602","5"
"2633","1603","15"
"2634","1603","16"
"2635","1604","1"
"2636","1604","5"
"2637","1605","2"
"2638","1605","14"
"2639","1606","1"
"2640","1606","2"
"2641","1608","1"
"2642","1608","16"
"2643","1609","8"
"2644","1610","1"
"2645","1610","16"
"2646","1611","8"
"2647","1612","5"
"2648","1613","8"
"2649","1614","5"
"2650","1615","2"
"2651","1615","16"
"2652","1616","1"
"2653","1616","16"
"2654","1616","17"
"2655","1617","6"
"2656","1617","10"
"2657","1617","13"
"2658","1617","16"
"2659","1619","8"
"2660","1619","17"
"2661","1620","6"
"2662","1620","8"
"2663","1620","16"
"2664","1621","8"
"2665","1622","5"
"2666","1622","8"
"2667","1623","11"
"2668","1624","8"
"2669","1625","13"
"2670","1625","16"
"2671","1626","1"
"2672","1626","8"
"2673","1626","16"
"2674","1627","1"
"2675","1627","6"
"2676","1627","13"
"2677","1628","8"
"2678","1629","5"
"2679","1629","14"
"2680","1630","5"
"2681","1630","8"
"2682","1631","16"
"2683","1632","5"
"2684","1632","14"
"2685","1633","8"
"2686","1635","8"
"2687","1636","1"
"2688","1636","16"
"2689","1639","8"
"2690","1639","14"
"2691","1640","5"
"2692","1641","5"
"2693","1642","5"
"2694","1642","8"
"2695","1643","8"
"2696","1643","14"
"2697","1644","11"
"2698","1644","13"
"2699","1644","16"
"2700","1645","6"
"2701","1645","11"
"2702","1645","13"
"2703","1645","16"
"2704","1646","5"
"2705","1647","6"
"2706","1647","16"
"2707","1648","5"
"2708","1648","8"
"2709","1648","16"
"2710","1649","7"
"2711","1650","8"
"2712","1651","8"
"2713","1652","7"
"2714","1653","8"
"2715","1653","15"
"2716","1653","16"
"2717","1654","4"
"2718","1654","8"
"2719","1654","9"
"2720","1655","11"
"2721","1656","14"
"2722","1657","7"
"2723","1658","14"
"2724","1658","16"
"2725","1659","8"
"2726","1660","8"
"2727","1661","16"
"2728","1662","6"
"2729","1663","5"
"2730","1664","8"
"2731","1665","5"
"2732","1666","14"
"2733","1667","1"
"2734","1667","8"
"2735","1668","8"
"2736","1669","14"
"2737","1670","8"
"2738","1670","17"
"2739","1671","6"
"2740","1672","8"
"2741","1673","8"
"2742","1674","8"
"2743","1674","14"
"2744","1674","16"
"2745","1675","6"
"2746","1675","16"
"2747","1676","1"
"2748","1676","2"
"2749","1676","15"
"2750","1676","17"
"2751","1677","5"
"2752","1678","8"
"2753","1679","5"
"2754","1680","8"
"2755","1680","14"
"2756","1681","1"
"2757","1681","2"
"2758","1682","8"
"2759","1683","8"
"2760","1683","14"
"2761","1683","16"
"2762","1684","14"
"2763","1685","14"
"2764","1686","6"
"2765","1686","16"
"2766","1687","1"
"2767","1687","16"
"2768","1688","3"
"2769","1688","4"
"2770","1688","12"
"2771","1689","5"
"2772","1689","13"
"2773","1690","1"
"2774","1690","11"
"2775","1690","15"
"2776","1692","11"
"2777","1692","15"
"2778","1693","8"
"2779","1694","8"
"2780","1695","8"
"2781","1696","8"
"2782","1696","17"
"2783","1697","6"
"2784","1698","5"
"2785","1699","8"
"2786","1701","5"
"2787","1701","8"
"2788","1702","4"
"2789","1702","5"
"2790","1702","9"
"2791","1703","5"
"2792","1704","8"
"2793","1705","8"
"2794","1706","8"
"2795","1707","4"
"2796","1707","5"
"2797","1708","8"
"2798","1709","16"
"2799","1710","8"
"2800","1711","5"
"2801","1711","6"
"2802","1711","8"
"2803","1711","13"
"2804","1713","4"
"2805","1713","5"
"2806","1714","14"
"2807","1715","16"
"2808","1716","8"
"2809","1717","11"
"2810","1717","16"
"2811","1718","16"
"2812","1719","8"
"2813","1720","1"
"2814","1720","2"
"2815","1720","15"
"2816","1721","8"
"2817","1721","14"
"2818","1722","1"
"2819","1722","14"
"2820","1722","16"
"2821","1723","5"
"2822","1723","8"
"2823","1724","8"
"2824","1725","8"
"2825","1726","8"
"2826","1727","8"
"2827","1728","8"
"2828","1729","6"
"2829","1729","8"
"2830","1730","8"
"2831","1731","5"
"2832","1732","5"
"2833","1732","6"
"2834","1732","13"
"2835","1732","16"
"2836","1733","8"
"2837","1733","14"
"2838","1734","5"
"2839","1734","8"
"2840","1735","8"
"2841","1735","14"
"2842","1738","5"
"2843","1739","1"
"2844","1739","4"
"2845","1740","1"
"2846","1740","8"
"2847","1741","8"
"2848","1742","6"
"2849","1743","7"
"2850","1744","1"
"2851","1744","2"
"2852","1744","16"
"2853","1746","5"
"2854","1747","5"
"2855","1747","8"
"2856","1748","10"
"2857","1748","15"
"2858","1748","16"
"2859","1749","14"
"2860","1750","2"
"2861","1750","4"
"2862","1750","9"
"2863","1750","15"
"2864","1752","1"
"2865","1752","16"
"2866","1753","5"
"2867","1754","1"
"2868","1754","13"
"2869","1754","16"
"2870","1755","14"
"2871","1756","11"
"2872","1757","8"
"2873","1758","8"
"2874","1759","8"
"2875","1760","5"
"2876","1760","12"
"2877","1762","1"
"2878","1762","11"
"2879","1762","15"
"2880","1764","5"
"2881","1764","16"
"2882","1765","6"
"2883","1765","8"
"2884","1767","8"
"2885","1767","14"
"2886","1768","8"
"2887","1769","1"
"2888","1769","16"
"2889","1770","14"
"2890","1770","16"
"2891","1771","11"
"2892","1772","1"
"2893","1772","5"
"2894","1772","12"
"2895","1773","1"
"2896","1773","8"
"2897","1774","5"
"2898","1774","8"
"2899","1776","8"
"2900","1777","5"
"2901","1777","14"
"2902","1779","2"
"2903","1779","15"
"2904","1779","16"
"2905","1780","7"
"2906","1781","8"
"2907","1782","5"
"2908","1782","14"
"2909","1783","10"
"2910","1783","13"
"2911","1783","16"
"2912","1784","5"
"2913","1784","8"
"2914","1785","1"
"2915","1785","6"
"2916","1787","7"
"2917","1788","1"
"2918","1788","8"
"2919","1789","8"
"2920","1791","6"
"2921","1791","8"
"2922","1792","1"
"2923","1792","16"
"2924","1793","5"
"2925","1794","5"
"2926","1794","8"
"2927","1795","8"
"2928","1796","1"
"2929","1796","8"
"2930","1797","7"
"2931","1798","16"
"2932","1799","6"
"2933","1799","8"
"2934","1801","1"
"2935","1801","8"
"2936","1801","14"
"2937","1804","6"
"2938","1804","8"
"2939","1805","6"
"2940","1805","8"
"2941","1805","13"
"2942","1805","16"
"2943","1806","2"
"2944","1806","4"
"2945","1806","5"
"2946","1807","8"
"2947","1809","5"
"2948","1809","6"
"2949","1809","8"
"2950","1810","8"
"2951","1811","8"
"2952","1812","4"
"2953","1812","5"
"2954","1812","8"
"2955","1814","8"
"2956","1815","8"
"2957","1816","5"
"2958","1816","8"
"2959","1817","5"
"2960","1817","8"
"2961","1817","14"
"2962","1819","8"
"2963","1820","8"
"2964","1821","5"
"2965","1821","14"
"2966","1822","4"
"2967","1822","5"
"2968","1824","5"
"2969","1824","16"
"2970","1825","1"
"2971","1825","8"
"2972","1826","2"
"2973","1826","4"
"2974","1827","5"
"2975","1827","7"
"2976","1829","8"
"2977","1829","14"
"2978","1830","5"
"2979","1831","1"
"2980","1831","15"
"2981","1831","16"
"2982","1832","1"
"2983","1832","8"
"2984","1833","1"
"2985","1833","8"
"2986","1833","16"
"2987","1834","8"
"2988","1834","16"
"2989","1835","14"
"2990","1836","8"
"2991","1837","5"
"2992","1839","5"
"2993","1840","8"
"2994","1841","8"
"2995","1841","16"
"2996","1842","6"
"2997","1842","8"
"2998","1843","4"
"2999","1843","5"
"3000","1844","8"
"3001","1845","5"
"3002","1845","16"
"3003","1846","8"
"3004","1847","8"
"3005","1847","16"
"3006","1848","2"
"3007","1848","4"
"3008","1848","5"
"3009","1848","9"
"3010","1849","2"
"3011","1850","8"
"3012","1850","14"
"3013","1851","8"
"3014","1851","14"
"3015","1852","8"
"3016","1852","16"
"3017","1853","5"
"3018","1854","5"
"3019","1854","14"
"3020","1855","5"
"3021","1856","7"
"3022","1856","12"
"3023","1857","5"
"3024","1858","1"
"3025","1858","5"
"3026","1859","8"
"3027","1860","8"
"3028","1861","5"
"3029","1861","16"
"3030","1862","11"
"3031","1862","15"
"3032","1863","5"
"3033","1864","5"
"3034","1865","7"
"3035","1866","1"
"3036","1866","5"
"3037","1867","1"
"3038","1867","2"
"3039","1868","8"
"3040","1868","17"
"3041","1869","1"
"3042","1869","16"
"3043","1870","5"
"3044","1870","8"
"3045","1871","5"
"3046","1871","8"
"3047","1872","8"
"3048","1873","8"
"3049","1874","5"
"3050","1874","14"
"3051","1875","5"
"3052","1876","1"
"3053","1876","8"
"3054","1876","15"
"3055","1876","16"
"3056","1877","8"
"3057","1878","5"
"3058","1878","14"
